20 107 108
40 107 108
60 107 108
80 107 108
100 107 108
120 107 108
140 107 108
160 107 108
180 107 108
200 107 108
220 107 108
240 107 108
260 107 108
280 107 108
300 107 108
320 107 108
340 107 108
360 107 108
380 107 108
400 107 108
420 107 108
440 107 108
460 107 108
480 107 108
500 107 108
520 107 108
540 107 108
560 107 108
580 107 108
600 107 108
620 107 108
640 107 108
660 107 108
680 107 108
700 107 108
720 107 108
740 107 108
760 107 108
780 107 108
800 107 108
820 107 108
840 107 108
860 107 108
880 107 108
900 107 108
920 107 108
940 107 108
960 107 108
980 107 108
1000 107 108
1020 107 108
1040 107 108
1060 107 108
1080 107 108
1100 107 108
1120 107 108
1140 107 108
1160 107 108
1180 107 108
1200 107 108
1220 107 108
1240 107 108
1260 107 108
1280 107 108
1300 107 108
1320 107 108
1340 107 108
1360 107 108
1380 107 108
1400 107 108
1420 107 108
1440 107 108
1460 107 108
1480 107 108
1500 107 108
1520 107 108
1540 107 108
1560 107 108
1580 107 108
1600 107 108
1620 107 108
1640 107 108
1660 107 108
1680 107 108
1700 107 108
1720 107 108
1740 107 108
1760 107 108
1780 107 108
1800 107 108
1920 107 108
1940 107 108
1960 107 108
1980 107 108
2000 107 108
2020 107 108
2040 107 108
2060 107 108
2080 107 108
2100 107 108
2120 107 108
2140 25 51
2140 107 108
2160 107 108
2180 107 108
2200 107 108
2220 107 108
2240 107 108
2260 107 108
2280 107 108
2300 107 108
2320 107 108
2340 107 108
2360 107 108
2380 107 108
2400 107 108
2420 107 108
2440 107 108
2460 107 108
2480 107 108
2500 107 108
2520 107 108
2540 107 108
2560 107 108
2580 107 108
2600 107 108
2620 107 108
2640 107 108
2660 107 108
2680 107 108
2700 107 108
2720 107 108
2740 107 108
2760 107 108
2780 107 108
2800 107 108
2820 107 108
2840 107 108
2860 107 108
2880 107 108
2900 107 108
2920 107 108
2940 107 108
2960 107 108
2980 107 108
3000 107 108
3020 107 108
3040 107 108
3060 107 108
3080 107 108
3100 107 108
3120 107 108
3140 107 108
3160 107 108
3180 107 108
3200 107 108
3220 107 108
3240 107 108
3260 107 108
3280 107 108
3300 107 108
3320 107 108
3340 107 108
3360 107 108
3380 107 108
3400 107 108
3420 107 108
3440 107 108
3460 107 108
3480 107 108
3500 107 108
3520 107 108
3540 107 108
3560 107 108
3580 107 108
3600 107 108
3620 107 108
3640 107 108
3660 107 108
3680 107 108
3700 107 108
3700 25 51
3720 107 108
3720 25 51
3740 25 51
3740 107 108
3760 107 108
3780 107 108
3800 107 108
3820 107 108
3820 25 51
3840 107 108
3860 25 51
3860 107 108
3880 107 108
3880 25 51
3900 25 51
3900 107 108
3920 107 108
3940 107 108
3960 107 108
3980 107 108
4000 107 108
4020 107 108
4020 51 107
4020 51 108
4040 107 108
4060 25 107
4060 107 108
4080 25 107
4080 107 108
4100 107 108
4120 107 108
4140 107 108
4140 25 108
4160 25 107
4160 107 108
4180 25 107
4180 25 108
4180 107 108
4200 25 107
4200 107 108
4200 25 108
4220 25 107
4220 107 108
4240 107 108
4260 25 107
4260 25 108
4260 107 108
4280 25 107
4300 25 107
4320 51 108
4340 51 108
4380 25 107
4380 25 108
4400 25 107
4400 14 25
4420 25 107
4420 25 51
4440 25 107
4440 25 51
4440 14 25
4460 25 107
4500 25 107
4520 23 51
4520 23 25
4540 51 107
4540 25 51
4540 23 25
4540 25 107
4540 107 108
4560 51 107
4560 35 51
4580 35 51
4580 23 25
4600 25 51
4600 35 51
4600 25 107
4620 35 51
4620 23 51
4620 23 25
4620 25 35
4640 23 51
4640 35 51
4640 23 35
4640 23 107
4640 23 25
4660 35 51
4680 35 51
4680 25 107
4680 86 107
4700 86 107
4700 23 108
4700 51 107
4720 86 107
4720 25 86
4720 51 86
4720 23 108
4740 86 107
4740 25 86
4740 51 86
4740 25 107
4760 86 108
4760 51 86
4760 51 108
4780 51 108
4800 25 51
4800 51 108
4820 25 51
4840 51 108
4840 62 108
4860 24 51
4860 34 51
4860 24 107
4880 25 107
4880 24 107
4880 24 25
4880 34 51
4900 24 25
4900 24 108
4900 24 51
4900 25 108
4900 107 108
4900 34 51
4920 24 25
4920 25 51
4920 34 51
4940 24 51
4940 34 51
4960 25 51
4960 34 51
4980 25 51
4980 51 60
4980 34 51
4980 25 34
5000 51 90
5000 51 60
5000 60 62
5000 25 51
5000 25 62
5000 34 51
5020 25 62
5020 25 51
5020 51 64
5020 34 51
5040 51 64
5040 34 51
5060 51 64
5060 34 51
5080 34 64
5080 34 51
5100 34 51
5120 51 64
5120 34 51
5120 60 108
5120 5 25
5120 34 64
5140 5 25
5140 60 108
5140 34 51
5160 34 73
5160 25 51
5160 34 51
5180 51 73
5180 25 51
5180 25 34
5180 34 51
5200 25 73
5200 51 73
5200 25 51
5200 25 34
5200 34 51
5220 25 73
5220 51 73
5220 62 108
5220 25 51
5220 25 34
5220 34 51
5240 51 73
5240 34 73
5240 62 108
5240 34 51
5260 51 73
5260 62 108
5260 34 51
5280 51 73
5300 34 51
5320 61 73
5320 25 61
5340 25 51
5340 25 61
5340 34 51
5360 61 73
5380 25 51
5380 11 51
5380 11 103
5380 61 73
5380 25 103
5400 11 103
5400 25 51
5420 86 108
5420 25 63
5420 25 51
5420 11 51
5440 25 63
5440 90 108
5460 24 61
5460 25 63
5460 107 108
5480 24 61
5480 90 108
5480 42 51
5480 25 51
5480 51 63
5500 42 51
5500 51 63
5500 24 73
5500 90 108
5500 25 63
5520 42 51
5520 44 51
5520 90 108
5540 25 42
5540 42 51
5540 25 44
5540 25 51
5540 23 60
5540 44 51
5560 11 86
5560 25 44
5560 42 51
5560 44 51
5580 25 51
5580 42 51
5600 62 64
5600 42 51
5600 25 51
5620 42 51
5620 38 51
5640 42 51
5640 23 64
5660 90 103
5660 23 64
5660 60 108
5660 25 51
5680 23 64
5680 60 108
5680 64 108
5700 23 64
5720 25 51
5720 51 97
5720 25 97
5740 90 103
5740 5 60
5740 25 97
5740 25 51
5740 51 97
5760 25 51
5760 25 97
5780 51 97
5780 8 51
5780 25 97
5800 8 25
5800 8 97
5800 8 51
5800 25 97
5800 51 97
5820 25 51
5820 51 97
5820 25 97
5840 90 103
5860 18 25
5860 8 25
5860 8 51
5860 25 51
5880 25 51
5880 8 51
5880 18 51
5880 18 25
5880 2 25
5880 90 103
5900 2 51
5900 25 51
5900 18 25
5900 90 103
5920 25 51
5920 2 51
5920 18 25
5920 2 25
5940 2 51
5940 25 51
5940 2 25
5960 25 51
5960 2 51
5960 2 96
5960 90 103
5960 25 96
5980 2 96
5980 2 51
5980 25 96
5980 51 96
6000 2 97
6000 2 8
6000 25 96
6000 51 96
6000 22 96
6020 25 96
6020 51 96
6020 22 96
6020 22 51
6040 22 51
6080 25 51
6100 51 82
6120 25 82
6120 25 51
6120 51 82
6140 25 82
6140 25 51
6160 25 82
6160 60 86
6160 23 38
6160 25 51
6180 51 82
6180 60 86
6200 51 82
6200 62 82
6200 60 86
6220 60 86
6220 25 51
6240 24 86
6240 25 32
6240 32 51
6260 60 86
6260 25 32
6260 32 51
6280 25 32
6280 32 51
6300 60 86
6300 51 91
6300 25 32
6300 32 51
6300 25 51
6320 60 86
6320 51 91
6320 25 51
6340 25 49
6340 49 51
6340 51 91
6340 18 91
6340 25 91
6360 25 49
6360 49 51
6380 23 86
6380 25 39
6380 39 51
6380 25 49
6380 25 51
6380 49 51
6400 25 51
6400 39 51
6420 18 64
6420 39 51
6420 25 51
6440 39 51
6440 25 51
6460 86 90
6460 51 89
6460 33 51
6460 25 51
6480 51 89
6480 33 51
6480 25 51
6500 25 89
6500 51 89
6520 51 89
6520 25 51
6540 51 89
6540 25 51
6560 51 89
6580 64 89
6580 51 89
6600 25 84
6600 51 84
6600 64 89
6600 25 101
6600 51 101
6600 35 39
6620 51 84
6620 64 89
6620 25 101
6640 51 84
6640 64 89
6640 25 101
6640 51 101
6660 25 84
6660 51 84
6660 64 89
6660 25 51
6680 25 84
6680 51 84
6680 90 103
6680 25 51
6700 51 84
6700 51 108
6740 29 51
6760 90 103
6760 25 51
6760 25 29
6760 29 51
6780 11 108
6780 86 108
6780 51 106
6780 49 108
6780 29 51
6800 86 91
6800 25 106
6800 51 106
6800 29 51
6800 25 51
6820 25 78
6820 51 78
6820 86 97
6820 18 107
6820 25 51
6840 51 78
6840 86 103
6840 90 103
6840 25 51
6860 25 78
6860 49 78
6860 51 78
6860 86 103
6860 90 103
6860 25 107
6860 51 108
6860 25 51
6880 86 103
6880 25 88
6880 51 108
6880 25 107
6880 51 107
6900 88 111
6900 51 108
6900 25 107
6900 51 107
6900 107 111
6920 73 96
6920 86 90
6920 25 88
6920 51 88
6920 21 107
6920 107 111
6920 51 107
6940 88 107
6940 25 88
6940 51 88
6940 21 51
6940 105 107
6940 25 107
6940 51 107
6960 51 82
6960 88 107
6960 25 88
6960 105 107
6960 51 107
6980 25 88
6980 25 105
6980 88 107
6980 21 111
6980 105 107
6980 51 107
7000 73 96
7000 21 111
7000 51 105
7000 51 112
7020 61 73
7020 73 89
7020 21 105
7020 21 111
7020 25 105
7020 105 112
7020 51 105
7020 105 111
7020 61 96
7020 51 112
7020 25 40
7040 35 90
7040 62 90
7040 51 98
7040 25 40
7060 21 105
7060 105 111
7060 51 98
7060 25 40
7080 86 105
7080 25 51
7100 86 112
7100 32 86
