28800 3 5
28800 5 206
28800 5 200
28800 5 149
28800 5 20
28800 5 19
28800 6 167
28800 19 103
28800 20 149
28800 24 205
28800 24 101
28800 28 101
28800 28 36
28800 32 149
28800 40 98
28800 42 170
28800 53 210
28800 53 105
28800 58 214
28800 58 123
28800 58 64
28800 81 108
28800 89 111
28800 98 108
28800 108 167
28800 111 208
28800 136 212
28800 149 199
28800 160 203
29100 3 101
29100 5 205
29100 5 123
29100 13 103
29100 20 92
29100 20 170
29100 23 53
29100 23 111
29100 24 36
29100 28 36
29100 32 149
29100 32 170
29100 53 111
29100 58 200
29100 60 102
29100 60 103
29100 60 91
29100 60 170
29100 64 111
29100 80 216
29100 80 205
29100 89 111
29100 89 199
29100 98 108
29100 99 162
29100 99 149
29100 108 167
29100 136 212
29100 136 199
29400 5 200
29400 5 208
29400 5 206
29400 17 179
29400 19 206
29400 19 216
29400 19 20
29400 19 99
29400 19 89
29400 19 200
29400 20 149
29400 23 111
29400 24 214
29400 28 101
29400 28 36
29400 28 106
29400 32 58
29400 32 216
29400 32 170
29400 36 53
29400 36 103
29400 42 102
29400 42 170
29400 53 208
29400 53 136
29400 58 216
29400 64 212
29400 89 199
29400 89 214
29400 92 205
29400 99 200
29400 101 106
29400 101 102
29400 108 167
29400 111 170
29400 116 155
29400 120 199
29400 123 214
29400 136 212
29400 149 200
29400 179 208
29400 200 206
29400 210 214
29700 1 53
29700 1 203
29700 1 5
29700 3 20
29700 5 199
29700 5 58
29700 5 32
29700 5 28
29700 5 99
29700 6 167
29700 17 123
29700 17 91
29700 17 19
29700 17 203
29700 17 64
29700 19 20
29700 19 199
29700 19 206
29700 19 103
29700 19 99
29700 19 200
29700 20 24
29700 20 149
29700 20 28
29700 23 149
29700 23 179
29700 24 111
29700 28 103
29700 28 53
29700 28 203
29700 28 111
29700 28 179
29700 32 212
29700 32 99
29700 32 216
29700 32 208
29700 38 105
29700 39 151
29700 58 212
29700 58 199
29700 58 80
29700 60 92
29700 60 91
29700 64 216
29700 80 205
29700 92 149
29700 92 179
29700 93 106
29700 98 108
29700 102 149
29700 104 123
29700 105 170
29700 108 167
29700 111 149
29700 116 155
29700 116 151
29700 123 200
29700 149 210
29700 160 203
29700 165 216
29700 170 208
29700 179 214
30000 1 93
30000 1 123
30000 1 80
30000 5 214
30000 5 208
30000 5 203
30000 5 19
30000 7 155
30000 13 210
30000 13 209
30000 17 205
30000 17 93
30000 19 32
30000 19 64
30000 20 58
30000 21 45
30000 23 64
30000 23 149
30000 23 102
30000 24 58
30000 25 63
30000 25 144
30000 28 36
30000 28 102
30000 28 210
30000 28 101
30000 32 170
30000 32 210
30000 36 208
30000 36 93
30000 36 92
30000 37 98
30000 40 155
30000 42 170
30000 42 102
30000 42 140
30000 42 120
30000 42 203
30000 53 80
30000 53 93
30000 53 210
30000 58 203
30000 58 160
30000 58 99
30000 60 214
30000 64 212
30000 64 102
30000 64 149
30000 80 136
30000 80 210
30000 80 140
30000 81 135
30000 89 102
30000 89 199
30000 89 216
30000 91 162
30000 91 102
30000 91 209
30000 92 162
30000 92 104
30000 92 102
30000 93 199
30000 93 212
30000 93 214
30000 98 135
30000 101 105
30000 101 106
30000 101 203
30000 103 209
30000 104 179
30000 105 111
30000 106 203
30000 110 122
30000 111 123
30000 120 123
30000 120 209
30000 123 136
30000 123 209
30000 123 216
30000 123 199
30000 123 140
30000 123 160
30000 123 205
30000 149 212
30000 160 170
30000 160 200
30000 165 203
30000 179 209
30000 192 198
30000 209 216
30000 210 216
30300 5 106
30300 5 104
30300 7 65
30300 17 101
30300 17 80
30300 17 179
30300 17 92
30300 19 20
30300 19 123
30300 19 212
30300 19 80
30300 20 123
30300 20 149
30300 20 200
30300 21 37
30300 23 92
30300 23 102
30300 28 53
30300 28 123
30300 28 36
30300 28 179
30300 28 64
30300 28 106
30300 32 99
30300 32 149
30300 32 209
30300 36 60
30300 36 106
30300 36 101
30300 36 42
30300 40 43
30300 42 214
30300 42 105
30300 42 160
30300 43 108
30300 45 110
30300 53 111
30300 58 91
30300 58 60
30300 58 160
30300 60 160
30300 60 64
30300 64 216
30300 64 104
30300 64 123
30300 64 208
30300 64 91
30300 64 102
30300 64 209
30300 64 205
30300 91 111
30300 92 123
30300 92 102
30300 101 179
30300 101 149
30300 104 160
30300 105 111
30300 106 203
30300 112 155
30300 123 199
30300 123 214
30300 144 167
30300 203 212
30600 3 101
30600 3 212
30600 3 5
30600 5 212
30600 5 20
30600 5 64
30600 5 93
30600 5 36
30600 6 144
30600 6 43
30600 17 101
30600 17 136
30600 19 58
30600 19 64
30600 19 136
30600 23 216
30600 23 208
30600 23 102
30600 23 212
30600 23 101
30600 23 93
30600 23 160
30600 23 203
30600 24 36
30600 24 200
30600 24 216
30600 24 214
30600 24 106
30600 25 144
30600 28 91
30600 28 36
30600 28 102
30600 28 101
30600 28 111
30600 28 106
30600 32 99
30600 36 140
30600 36 101
30600 36 53
30600 39 198
30600 40 98
30600 43 186
30600 43 108
30600 43 98
30600 53 210
30600 53 136
30600 53 199
30600 53 64
30600 53 58
30600 58 216
30600 60 136
30600 60 205
30600 60 199
30600 64 149
30600 64 160
30600 64 120
30600 64 203
30600 64 205
30600 65 151
30600 72 144
30600 72 98
30600 80 136
30600 80 160
30600 80 105
30600 80 102
30600 81 167
30600 91 160
30600 91 102
30600 92 199
30600 93 102
30600 98 108
30600 99 210
30600 99 149
30600 101 102
30600 101 208
30600 102 214
30600 103 209
30600 105 165
30600 108 186
30600 110 192
30600 112 192
30600 116 155
